ID,Yield
ID_F9XXEXN2ADR2,539.1480810494032
ID_SO3VW2X4QO93,446.24881384562
ID_UKUQ7JM8E894,535.5350386663671
ID_QUISMWEZR2H4,249.8374924826042
ID_25JGI455VKCZ,618.4187982548094
ID_KQEAOXF3RPV6,347.0315933238273
ID_FSNZCPW9HTD2,981.9703255404513
ID_U2TOPOA0T40S,268.55928749768395
ID_XVQLSUKOT04J,1382.5849568597132
ID_EAZAU6IW58PK,199.95669697409227
ID_WI17R25TC2VU,330.2516463240757
ID_OPR9MJWG40U7,1548.4566577784994
ID_P9K9GAHC6FX6,643.104286374576
ID_SCAOUCCTJ75Z,188.8715505038757
ID_MUP1OS8GZR5E,1002.894258846788
ID_WVBSZ9VBC9HE,728.4891276782201
ID_9MGH1WIKFBNB,410.7138020002519
ID_3M2O3EPOM18C,1906.850219922972
ID_K9MOR4N1FWIB,584.6956722753624
ID_VJPUPMSQARO5,1480.416549169473
ID_7WIMK3DXIU3Q,1306.538015291038
ID_6QXVH0EUS60J,1409.8091864670341
ID_CA9GH6Q53A1Q,246.99311002620675
ID_94KO4EQ6TA3S,266.8348560825739
ID_2WH3AXUWRS2A,251.06011616989736
ID_LBS8TBC6QEF1,256.7149559580677
ID_Y3YARETW8RAP,998.3973883973101
ID_BY9JJAIKBRGP,398.8120046670754
ID_0U5AM482W1DE,471.8346123559829
ID_G0I28ORJC3OP,468.5365831367145
ID_Q34ED4EMSA3R,667.3992264928467
ID_LN3LXEG984XM,670.1097289046878
ID_0JTIPPYRJND0,918.8375246462273
ID_2MRD9I2X8UXB,150.2603857943298
ID_KH1FHLUW2T4X,247.41689174159256
ID_RFM5MWSIU1JX,339.5178570388914
ID_IAH2UTMDVU8F,250.32167008453058
ID_9SNP46T1GSJI,758.5735953872004
ID_DSQ9ISYFW4DB,503.0164925269838
ID_B8XYLC3NM6XD,251.99337193722454
ID_HOG9LK4CTN8K,468.2370742048542
ID_L3RTRS1QIY6D,334.22406622553564
ID_03QW4RBYQEBK,402.7109715824002
ID_ZJSYN3ZHXK5K,944.0502046479438
ID_UPRM76SZ7IJJ,670.9963272117719
ID_YB866N9RY5TU,499.4197844958963
ID_4H0KNHPKF9BK,151.29528362541632
ID_TOIT03A3WTTD,361.07523384212817
ID_4P7NKCB6LMJ5,455.89906968019204
ID_1TIMGZJLRLWF,632.9829411772533
ID_25E6065LQDON,743.4611287894497
ID_SOB9B3H12POE,790.7154344708018
ID_A8RF0GQGJF5H,833.5473165067631
ID_GT36LGF8SM8K,494.49207029810896
ID_E9OHGDA3U6DG,469.93530705079615
ID_HXWHLMRE99CE,973.0643598433857
ID_3VL9DLFRG5A3,378.52090530935686
ID_OKPI3DR2ZQPJ,270.08995037766965
ID_XZO6ECCAOC94,1207.1647742279838
ID_4X2UWYR6RIE2,576.1543940509027
ID_1LVAHN6PZYBS,847.5698202509899
ID_HRAJFKTPCNWQ,2263.94820282221
ID_TK4H5NRKHOE8,325.02161831513206
ID_9U0UBT1J8152,367.74321784588994
ID_3EUKVYT37JOP,251.72319192905215
ID_1499QWPPW755,548.3621514856017
ID_ULWP3J0G860C,344.9952280576122
ID_51FSB3P7RO7F,636.8754193534095
ID_FHMVP6OM4GDX,1620.7494324253607
ID_2OICAUFVUF5S,255.27963314975506
ID_ZGCFHIHAIC5U,449.2529340325383
ID_SR592R346POT,1122.179771574376
ID_IW7UUDAW8LI0,440.24098103923427
ID_UNWZCF6L3JHJ,471.8346123559829
ID_Z4FXX0BNPHCO,511.07836876135434
ID_T18YB26T1R72,456.91406904746214
ID_LXZWOINVI194,620.9706901774011
ID_QNQJS14C9JJR,1707.7037613381217
ID_NTPIQUV3J2G6,698.3038462779133
ID_PVQOEEDTISZ0,149.89593505279822
ID_PNB65ASGG3U5,377.85634034033853
ID_KWPXATBZDX9T,509.2155940478458
ID_0G0F9TOR4IMI,1319.7989030270837
ID_FVLMABW5Y6X2,877.6758534614817
ID_O2PL38IY50T5,481.3737195328025
ID_CNG8Z00FPPMP,908.7920098832711
ID_641DSHBH8JAF,1207.3168819954817
ID_Y14QXUKOFJ4H,385.51427333218055
ID_DRP3WZV4BNIE,677.3090189358956
ID_TMXV7UW39T80,244.71146298474136
ID_0L8O49SS6MQM,527.6907291133762
ID_UGTG0XQELY2U,466.36442901712275
ID_0YZYA9AXL9Z2,271.61418139154244
ID_KNOK4V0IWVUO,199.21422831853783
ID_YX4DF17Z25RV,460.22656465302543
ID_2YAZXP3AEDVO,375.2382891542912
ID_YNACZPCVVI09,1958.410863897178
ID_75GYXJW1DYGX,326.44218826646033
ID_YRCMJRFRTU2K,528.6958737899524
ID_1L4WBTHTDQMP,588.6193021133632
ID_RO0XF0TFLRG6,585.2983325798579
ID_NJ7G0SAVDN1Q,467.0173853149287
ID_UFPM6MLG1BJK,147.14770015208526
ID_ULY51B6WQ9FV,888.4358358478206
ID_CR6L4TL2VEEM,245.08956895823707
ID_4YRSPS7X1V7Q,502.20979177863154
ID_ILQ5YE78E0SD,288.80668398819074
ID_WDNXY8YRA10N,484.95564720828264
ID_WYK6LRWQ21ML,359.421761553488
ID_EBA4QUGDXB5I,1370.8867151056634
ID_2WCWAKQKRA74,700.4249679562171
ID_FTSIEXKUER9Y,355.2550188055611
ID_64BCOW7PEP3E,174.715119720251
ID_0N5TFB55JBOB,744.3675582212013
ID_9AE1OJ45UFJ3,501.23942140989686
ID_NJWAR6L7X4Q6,916.0421079488643
