ID,Yield
ID_F9XXEXN2ADR2,678.6318596067356
ID_SO3VW2X4QO93,442.9805690713336
ID_UKUQ7JM8E894,461.5181741335659
ID_QUISMWEZR2H4,309.1740692784334
ID_25JGI455VKCZ,637.518281301707
ID_KQEAOXF3RPV6,422.7023795633546
ID_FSNZCPW9HTD2,990.2800193979106
ID_U2TOPOA0T40S,487.11131548572956
ID_XVQLSUKOT04J,1419.717318951763
ID_EAZAU6IW58PK,62.45780106199183
ID_WI17R25TC2VU,373.9192753507947
ID_OPR9MJWG40U7,1446.8993510805376
ID_P9K9GAHC6FX6,677.8911985281311
ID_SCAOUCCTJ75Z,60.26181388459517
ID_MUP1OS8GZR5E,1314.9512040013847
ID_WVBSZ9VBC9HE,694.926875027893
ID_9MGH1WIKFBNB,398.48379540454073
ID_3M2O3EPOM18C,1812.5623558656464
ID_K9MOR4N1FWIB,537.9780734312942
ID_VJPUPMSQARO5,1601.3032381775158
ID_7WIMK3DXIU3Q,1215.6317958567947
ID_6QXVH0EUS60J,1327.1777936559267
ID_CA9GH6Q53A1Q,245.21449449702382
ID_94KO4EQ6TA3S,275.9615828976
ID_2WH3AXUWRS2A,235.50502980539667
ID_LBS8TBC6QEF1,343.56726631374136
ID_Y3YARETW8RAP,1152.5216606472234
ID_BY9JJAIKBRGP,395.5523951252935
ID_0U5AM482W1DE,412.93858786158205
ID_G0I28ORJC3OP,447.80524999129335
ID_Q34ED4EMSA3R,663.0561357737845
ID_LN3LXEG984XM,655.6183843898866
ID_0JTIPPYRJND0,960.7987651270364
ID_2MRD9I2X8UXB,208.11909487518466
ID_KH1FHLUW2T4X,277.81737886839176
ID_RFM5MWSIU1JX,351.5079262062567
ID_IAH2UTMDVU8F,216.7279635002985
ID_9SNP46T1GSJI,654.1186377480085
ID_DSQ9ISYFW4DB,642.0856229172949
ID_B8XYLC3NM6XD,16.98227451133846
ID_HOG9LK4CTN8K,417.45151559112935
ID_L3RTRS1QIY6D,302.9379778785676
ID_03QW4RBYQEBK,472.72667737353584
ID_ZJSYN3ZHXK5K,1030.5327575719273
ID_UPRM76SZ7IJJ,725.2635675114184
ID_YB866N9RY5TU,528.5256801543926
ID_4H0KNHPKF9BK,240.2789505647878
ID_TOIT03A3WTTD,350.4390437223302
ID_4P7NKCB6LMJ5,354.57725630485913
ID_1TIMGZJLRLWF,678.0055300218396
ID_25E6065LQDON,713.6531845040552
ID_SOB9B3H12POE,740.2534236380325
ID_A8RF0GQGJF5H,875.7992155584564
ID_GT36LGF8SM8K,548.1557156710905
ID_E9OHGDA3U6DG,448.35195736849465
ID_HXWHLMRE99CE,1088.9490535301152
ID_3VL9DLFRG5A3,404.981101526564
ID_OKPI3DR2ZQPJ,396.78543730245303
